,COST,COST,COST,COST,COST,COST,SBUX,SBUX,SBUX,SBUX,SBUX,SBUX,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,ASML,ASML,ASML,ASML,ASML,ASML
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-22,328.45001220703125,336.1700134277344,328.19000244140625,334.489990234375,333.1505126953125,4064900,106.4000015258789,108.41999816894531,106.0,107.56999969482422,106.72944641113281,7605100,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,122.99649047851562,111912300,567.6400146484375,577.989990234375,563.8300170898438,575.989990234375,574.3138427734375,1216800
2021-03-23,333.8900146484375,342.510009765625,333.79998779296875,340.3399963378906,338.97711181640625,3641200,107.73999786376953,107.94999694824219,105.66999816894531,106.25,105.41976928710938,5657800,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,122.14920043945312,95467100,569.52001953125,571.280029296875,555.5,558.8699951171875,557.24365234375,866300
2021-03-24,342.2200012207031,342.510009765625,336.8299865722656,338.0400085449219,336.68634033203125,3006400,106.62999725341797,107.27999877929688,104.94000244140625,104.97000122070312,104.14977264404297,5731300,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,119.7070083618164,88530500,587.1799926757812,594.469970703125,578.0,578.5800170898438,576.8963623046875,2121400
2021-03-25,337.80999755859375,347.7799987792969,337.2699890136719,346.3399963378906,344.95306396484375,4307100,105.01000213623047,107.69999694824219,104.05999755859375,107.3499984741211,106.51116180419922,8149000,119.54000091552734,121.66000366210938,119.0,120.58999633789062,120.20541381835938,98844700,570.9099731445312,585.8400268554688,569.0900268554688,584.0,582.300537109375,1088900
2021-03-26,346.2099914550781,352.4599914550781,344.1000061035156,352.0199890136719,350.61029052734375,3061200,107.25,110.0,107.18000030517578,109.9000015258789,109.04124450683594,6167600,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,120.82343292236328,94071200,588.6900024414062,627.2999877929688,588.6900024414062,625.6699829101562,623.8492431640625,1933600
2021-03-29,351.45001220703125,357.7699890136719,351.010009765625,356.1499938964844,354.7237854003906,3012000,109.01000213623047,110.25,106.58999633789062,109.12999725341797,108.27725982666016,5167100,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,121.00286102294922,80819200,614.760009765625,616.8599853515625,601.4400024414062,608.0,606.230712890625,1214900
2021-03-30,353.5799865722656,354.7699890136719,348.8399963378906,349.75,348.34942626953125,2602400,108.41999816894531,110.44999694824219,108.27999877929688,110.2699966430664,109.4083480834961,4552900,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,119.51761627197266,85671900,599.9199829101562,606.260009765625,595.52001953125,601.2899780273438,599.5402221679688,1071600
2021-03-31,350.6600036621094,357.45001220703125,349.2300109863281,352.4800109863281,351.0684814453125,2832200,110.33000183105469,111.62000274658203,109.19000244140625,109.2699966430664,108.4161605834961,6478400,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,121.76044464111328,118323800,606.1599731445312,620.9400024414062,605.2000122070312,617.3599853515625,615.5634765625,1579600
2021-04-01,352.5400085449219,357.32000732421875,351.6300048828125,354.94000244140625,353.51861572265625,2938600,110.05999755859375,110.05999755859375,108.19999694824219,109.37999725341797,108.52530670166016,5793000,123.66000366210938,124.18000030517578,122.48999786376953,123.0,122.60772705078125,75089100,619.7999877929688,639.489990234375,619.75,637.0999755859375,635.2460327148438,1908300
2021-04-05,357.5,362.6700134277344,356.8399963378906,360.82000732421875,359.3750915527344,2705700,109.91000366210938,111.3499984741211,109.87000274658203,111.0199966430664,110.1524887084961,6913100,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,125.49848937988281,88651200,651.6500244140625,653.0,638.030029296875,640.489990234375,638.6261596679688,1529800
2021-04-06,359.79998779296875,362.79998779296875,359.0,360.1199951171875,358.6778869628906,2142000,111.37999725341797,113.81999969482422,111.0999984741211,113.1500015258789,112.26585388183594,6745200,126.5,127.12999725341797,125.6500015258789,126.20999908447266,125.8074951171875,80171300,633.4099731445312,635.75,618.3800048828125,628.0,626.1724853515625,1281900
2021-04-07,360.8699951171875,361.4599914550781,357.6099853515625,358.80999755859375,357.3731384277344,1808400,112.91000366210938,113.76000213623047,112.6500015258789,113.19000244140625,112.3055419921875,5629600,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,127.49211120605469,83466700,627.1599731445312,631.4000244140625,622.1900024414062,626.5599975585938,624.7366943359375,820600
2021-04-08,362.79998779296875,366.0199890136719,359.6000061035156,361.2200012207031,359.7734680175781,2839200,113.6500015258789,113.95999908447266,112.68000030517578,113.04000091552734,112.15670776367188,5011300,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,129.9442596435547,88844600,635.9600219726562,641.5900268554688,632.75,639.8800048828125,638.0179443359375,865900
2021-04-09,360.9100036621094,363.7099914550781,359.6000061035156,363.2099914550781,361.7554931640625,1610800,112.91000366210938,113.2699966430664,111.97000122070312,113.18000030517578,112.29561614990234,4114300,129.8000030517578,133.0399932861328,129.47000122070312,133.0,132.57583618164062,106686700,634.3400268554688,638.7100219726562,628.5499877929688,634.3200073242188,632.47412109375,631100
2021-04-12,362.8399963378906,365.25,361.3399963378906,364.80999755859375,363.3490905761719,1836600,113.0199966430664,113.88999938964844,112.7699966430664,113.80999755859375,112.92069244384766,4707800,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,130.8214569091797,91420000,631.5599975585938,631.5800170898438,620.6199951171875,630.4299926757812,628.595458984375,739500
2021-04-13,365.3399963378906,367.29998779296875,364.2699890136719,365.2099914550781,363.74749755859375,1796400,113.77999877929688,115.5999984741211,113.68000030517578,115.36000061035156,114.45858001708984,4607400,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,134.0012664794922,91266500,635.6300048828125,636.739990234375,623.719970703125,629.1199951171875,627.2892456054688,710500
2021-04-14,364.8500061035156,364.8500061035156,362.54998779296875,363.1700134277344,361.7156982421875,1509400,115.22000122070312,116.23999786376953,114.72000122070312,115.16000366210938,114.26014709472656,3994600,134.94000244140625,135.0,131.66000366210938,132.02999877929688,131.6089324951172,87222800,635.6699829101562,641.0900268554688,627.0399780273438,630.989990234375,629.15380859375,718000
2021-04-15,364.8800048828125,369.54998779296875,364.2699890136719,368.79998779296875,367.3231201171875,1850100,115.0999984741211,116.88999938964844,114.77999877929688,116.66000366210938,115.74842071533203,5079100,133.82000732421875,135.0,133.63999938964844,134.5,134.07106018066406,89347100,633.780029296875,642.9000244140625,627.52001953125,642.0900268554688,640.2215576171875,980400
2021-04-16,369.70001220703125,372.79998779296875,368.5799865722656,370.7200012207031,369.2354431152344,2249200,117.81999969482422,118.5,116.94000244140625,118.33999633789062,117.41529083251953,5777900,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,133.73214721679688,84922400,640.260009765625,647.9400024414062,638.47998046875,645.6900024414062,643.81103515625,605200
2021-04-19,371.0,371.5299987792969,368.20001220703125,369.54998779296875,368.07012939453125,1560000,118.16999816894531,118.9800033569336,117.04000091552734,117.5999984741211,116.68107604980469,4889700,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,134.40997314453125,94264200,637.6400146484375,639.260009765625,622.4500122070312,630.1099853515625,628.2763671875,1138900
2021-04-20,369.0,375.3599853515625,368.7300109863281,371.7300109863281,370.24139404296875,2330700,116.95999908447266,117.26000213623047,115.3499984741211,116.2699966430664,115.36146545410156,5662400,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,132.6855010986328,94812300,626.030029296875,627.7899780273438,612.780029296875,616.9400024414062,615.1447143554688,988000
2021-04-21,371.6099853515625,374.5799865722656,371.4700012207031,374.0899963378906,372.5919189453125,1531800,116.08999633789062,117.26000213623047,115.86000061035156,116.73999786376953,115.82779693603516,4397400,132.36000061035156,133.75,131.3000030517578,133.5,133.07423400878906,68847100,637.719970703125,655.8400268554688,635.9299926757812,655.489990234375,653.58251953125,2160900
2021-04-22,374.3399963378906,375.44000244140625,370.0299987792969,371.260009765625,369.7732849121094,2138000,116.87000274658203,116.87999725341797,115.2300033569336,115.91999816894531,115.01420593261719,5744900,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,131.51922607421875,84566500,664.1699829101562,665.8699951171875,640.47998046875,647.0900268554688,645.2069702148438,1233400
2021-04-23,371.260009765625,374.8500061035156,370.4100036621094,373.2799987792969,371.7851867675781,1404500,116.0199966430664,117.9800033569336,115.83999633789062,117.55999755859375,116.64138793945312,4555800,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,133.89163208007812,78657500,659.219970703125,671.280029296875,658.3699951171875,670.9099731445312,668.9576416015625,1109600
2021-04-26,373.8999938964844,373.8999938964844,368.2099914550781,368.5199890136719,367.04425048828125,2059700,116.94999694824219,117.25,115.05999755859375,115.91999816894531,115.01420593261719,5924900,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,134.2903594970703,66905100,666.9600219726562,675.6500244140625,666.9600219726562,670.4400024414062,668.489013671875,801000
2021-04-27,368.1700134277344,370.9599914550781,365.2900085449219,370.2099914550781,368.72747802734375,1875900,115.66999816894531,116.38999938964844,115.2699966430664,116.1500015258789,115.24240112304688,7260900,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,133.96141052246094,66015800,670.3300170898438,674.8400268554688,661.7899780273438,672.8099975585938,670.8521118164062,678200
2021-04-28,369.54998779296875,370.5,368.17999267578125,369.5899963378906,368.1099548339844,1305600,113.44000244140625,114.1500015258789,111.61000061035156,112.4000015258789,111.5217056274414,14793500,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,133.15399169921875,107760100,664.4500122070312,670.8599853515625,661.280029296875,665.3400268554688,663.4038696289062,571300
2021-04-29,368.5400085449219,374.7099914550781,368.5299987792969,373.5400085449219,372.8410949707031,1848300,113.20999908447266,115.1500015258789,112.76000213623047,114.62999725341797,113.73428344726562,8936600,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,133.05430603027344,151101000,666.2899780273438,666.6300048828125,654.0599975585938,662.47998046875,660.5521240234375,504300
2021-04-30,372.9100036621094,374.1600036621094,371.3299865722656,372.0899963378906,371.393798828125,2118900,114.0,114.94999694824219,113.48999786376953,114.48999786376953,113.59537506103516,6478700,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,131.04075622558594,109839500,654.27001953125,661.0499877929688,645.7000122070312,648.0999755859375,646.2139892578125,575200
2021-05-03,373.8399963378906,379.6199951171875,372.8900146484375,379.32000732421875,378.61029052734375,2685800,115.18000030517578,116.73999786376953,115.12999725341797,115.72000122070312,114.81576538085938,5049800,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,132.11729431152344,75135100,657.7100219726562,658.0800170898438,647.7100219726562,654.4299926757812,654.4299926757812,672000
2021-05-04,379.0299987792969,379.2300109863281,373.75,375.2900085449219,374.58782958984375,2133800,115.1500015258789,115.4000015258789,113.54000091552734,114.11000061035156,113.21834564208984,6265100,131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,127.4422607421875,137564700,635.6699829101562,639.22998046875,615.9099731445312,629.0,629.0,1505800
2021-05-05,376.3500061035156,377.5199890136719,372.04998779296875,372.5,371.80303955078125,1905300,114.20999908447266,114.87999725341797,113.16000366210938,113.4800033569336,112.59326934814453,4677700,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,127.69146728515625,84000900,642.0,651.97998046875,635.8200073242188,641.8800048828125,641.8800048828125,948200
2021-05-06,373.19000244140625,382.94000244140625,373.19000244140625,382.760009765625,382.0438537597656,2641400,113.6500015258789,114.80999755859375,113.0999984741211,114.73999786376953,113.84342193603516,4113300,127.88999938964844,129.75,127.12999725341797,129.74000549316406,129.3262481689453,78128300,638.3300170898438,644.6400146484375,629.9299926757812,644.3400268554688,644.3400268554688,618200
2021-05-07,382.8299865722656,386.45001220703125,382.20001220703125,384.32000732421875,383.6009216308594,1817100,115.11000061035156,115.83999633789062,114.23999786376953,114.33999633789062,113.44654846191406,4867500,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,130.0152130126953,78973300,651.780029296875,661.2899780273438,647.7100219726562,658.5700073242188,658.5700073242188,573700
2021-05-10,385.489990234375,387.8900146484375,381.2799987792969,381.4800109863281,380.7662353515625,1998700,114.56999969482422,116.08999633789062,114.20999908447266,114.30000305175781,113.4068603515625,5759500,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,126.66022491455078,88071200,648.2999877929688,648.6400146484375,626.52001953125,627.260009765625,627.260009765625,882700
2021-05-11,379.30999755859375,380.9200134277344,376.0,378.17999267578125,377.472412109375,1859700,113.31999969482422,113.69000244140625,112.16999816894531,113.55000305175781,112.66272735595703,7775400,123.5,126.2699966430664,122.7699966430664,125.91000366210938,125.72164154052734,126142800,616.1199951171875,633.6599731445312,614.6099853515625,630.6599731445312,630.6599731445312,891200
2021-05-12,376.0,376.94000244140625,371.1099853515625,372.20001220703125,371.50360107421875,2344600,111.87000274658203,112.38999938964844,109.55999755859375,109.79000091552734,109.36551666259766,7965300,123.4000015258789,124.63999938964844,122.25,122.7699966430664,122.58633422851562,112172300,615.0,619.7100219726562,600.260009765625,601.8800048828125,601.8800048828125,1107700
2021-05-13,373.0899963378906,381.44000244140625,371.57000732421875,379.5299987792969,378.81988525390625,2023100,110.16000366210938,111.18000030517578,109.16000366210938,110.48999786376953,110.06280517578125,7999400,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,124.78304290771484,105861300,621.6400146484375,628.75,611.8099975585938,623.0900268554688,623.0900268554688,1436100
2021-05-14,382.1400146484375,385.82000732421875,380.1000061035156,384.4200134277344,383.70074462890625,1876100,111.01000213623047,111.58999633789062,110.25,111.19999694824219,110.77006530761719,6836300,126.25,127.88999938964844,125.8499984741211,127.44999694824219,127.25933074951172,81918000,630.1400146484375,651.1400146484375,625.4099731445312,647.760009765625,647.760009765625,1331000
2021-05-17,385.0400085449219,387.04998779296875,382.8999938964844,383.9599914550781,383.2415771484375,1830800,111.22000122070312,111.2699966430664,109.83000183105469,110.9800033569336,110.55091857910156,4521200,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,126.08109283447266,74244600,631.8900146484375,636.0800170898438,623.2999877929688,635.3499755859375,635.3499755859375,929400
2021-05-18,386.45001220703125,389.45001220703125,382.510009765625,382.80999755859375,382.09375,1698200,111.37000274658203,112.20999908447266,111.01000213623047,111.06999969482422,110.64057159423828,5177300,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,124.66322326660156,63342900,641.4000244140625,643.760009765625,631.6099853515625,632.1900024414062,632.1900024414062,644700
2021-05-19,377.1499938964844,381.7300109863281,376.1300048828125,379.6600036621094,378.94964599609375,1725000,109.5999984741211,109.94000244140625,108.87999725341797,109.66999816894531,109.24597930908203,5997400,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,124.50346374511719,92612000,608.010009765625,630.97998046875,606.6400146484375,630.780029296875,630.780029296875,1049600
2021-05-20,379.17999267578125,384.5199890136719,378.2799987792969,383.5799865722656,382.8623046875,1427300,109.9800033569336,111.69000244140625,109.87000274658203,111.41000366210938,110.97925567626953,5345500,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,127.11953735351562,76857100,632.6900024414062,652.25,631.75,648.77001953125,648.77001953125,1086900
2021-05-21,385.04998779296875,385.3500061035156,380.42999267578125,380.7200012207031,380.0076599121094,1706600,111.62999725341797,112.22000122070312,110.56999969482422,110.91999816894531,110.49114990234375,5146500,127.81999969482422,128.0,125.20999908447266,125.43000030517578,125.24235534667969,79295400,645.8599853515625,647.3599853515625,636.1799926757812,639.219970703125,639.219970703125,847500
2021-05-24,384.3399963378906,385.760009765625,381.8900146484375,383.45001220703125,382.7325439453125,1657000,111.80000305175781,113.02999877929688,111.5199966430664,112.5199966430664,112.0849609375,5476100,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,126.90985107421875,63092900,647.5,662.260009765625,645.760009765625,658.9500122070312,658.9500122070312,794000
2021-05-25,383.6199951171875,385.739990234375,382.0299987792969,385.3800048828125,384.658935546875,1379700,112.91999816894531,113.1500015258789,112.18000030517578,112.62999725341797,112.19453430175781,5391800,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,126.71015930175781,72009500,671.1699829101562,679.4400024414062,667.280029296875,672.2899780273438,672.2899780273438,1088800
2021-05-26,385.8599853515625,387.75,385.0199890136719,385.6199951171875,384.8984680175781,1648000,113.30000305175781,113.87000274658203,112.62999725341797,112.8499984741211,112.41368103027344,3841600,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,126.66022491455078,56575900,667.219970703125,669.5399780273438,659.8599853515625,665.77001953125,665.77001953125,597100
2021-05-27,385.1300048828125,387.7699890136719,383.5,387.5,386.77496337890625,4452000,113.47000122070312,114.08999633789062,112.76000213623047,113.51000213623047,113.07113647460938,7378400,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,125.09257507324219,94625600,661.0,667.8599853515625,658.9299926757812,665.0900268554688,665.0900268554688,652600
2021-05-28,384.1499938964844,385.30999755859375,377.0299987792969,378.2699890136719,377.5622253417969,4681200,114.3499984741211,114.3499984741211,113.05000305175781,113.87999725341797,113.43970489501953,4239800,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,124.423583984375,71311100,669.030029296875,675.97998046875,666.9400024414062,675.469970703125,675.469970703125,610700
2021-06-01,379.92999267578125,380.20001220703125,375.5,378.2300109863281,377.5223388671875,2117800,114.55999755859375,114.62000274658203,113.0999984741211,113.33999633789062,112.90178680419922,4306900,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,124.09407043457031,67637100,684.739990234375,688.0900268554688,668.52001953125,671.7999877929688,671.7999877929688,1292000
2021-06-02,378.3800048828125,381.9200134277344,377.7099914550781,380.5899963378906,379.8778991699219,1881000,113.70999908447266,113.70999908447266,112.75,113.0,112.56310272216797,5045000,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,124.8729019165039,59278900,670.52001953125,678.72998046875,668.77001953125,674.0900268554688,674.0900268554688,596800
2021-06-03,379.6400146484375,384.19000244140625,378.8599853515625,383.8699951171875,383.1517639160156,1780300,112.01000213623047,112.23999786376953,110.1500015258789,111.12000274658203,110.69037628173828,5723900,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,123.35518646240234,76229200,667.3499755859375,670.4099731445312,660.1099853515625,665.8900146484375,665.8900146484375,612100
2021-06-04,384.19000244140625,387.760009765625,383.7099914550781,387.5199890136719,386.794921875,1765900,111.62000274658203,112.06999969482422,111.05000305175781,111.98999786376953,111.5570068359375,4477500,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,125.70166778564453,75169300,674.8099975585938,684.02001953125,673.0900268554688,683.2999877929688,683.2999877929688,531000
2021-06-07,385.4700012207031,386.45001220703125,378.57000732421875,380.3999938964844,379.688232421875,2515800,111.9800033569336,112.27999877929688,110.98999786376953,111.33000183105469,110.89956665039062,4009000,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,125.71165466308594,71057600,680.1799926757812,684.4099731445312,676.47998046875,681.97998046875,681.97998046875,594300
2021-06-08,380.4100036621094,381.2099914550781,377.69000244140625,379.70001220703125,378.98956298828125,1553800,111.37999725341797,111.98999786376953,110.86000061035156,111.5199966430664,111.08882141113281,4669800,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,126.5503921508789,74403800,690.6699829101562,692.1199951171875,676.5499877929688,680.72998046875,680.72998046875,562800
2021-06-09,380.2099914550781,381.7799987792969,379.1300048828125,379.9599914550781,379.2490539550781,1398900,111.73999786376953,112.19000244140625,111.33000183105469,111.38999938964844,110.9593276977539,3669400,127.20999908447266,127.75,126.5199966430664,127.12999725341797,126.93981170654297,56877900,685.0,688.0599975585938,680.8099975585938,682.5900268554688,682.5900268554688,440700
2021-06-10,380.2699890136719,383.3599853515625,379.489990234375,383.010009765625,382.2933654785156,1404000,111.80000305175781,112.43000030517578,111.44000244140625,112.20999908447266,111.77616119384766,3833200,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,125.92134094238281,71186400,689.3599853515625,704.780029296875,686.5599975585938,699.9400024414062,699.9400024414062,800100
2021-06-11,383.8599853515625,383.8599853515625,380.5299987792969,381.8299865722656,381.1155700683594,1404200,112.27999877929688,112.83000183105469,112.19000244140625,112.55999755859375,112.12480163574219,3231200,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,127.15947723388672,53522400,698.2000122070312,698.9400024414062,691.3499755859375,697.030029296875,697.030029296875,445100
2021-06-14,380.7900085449219,383.9800109863281,379.0799865722656,383.760009765625,383.0419616699219,1652600,112.77999877929688,113.2300033569336,111.5,112.44999694824219,112.01522827148438,4222400,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,130.2847900390625,96906500,699.510009765625,709.6300048828125,695.5399780273438,709.3300170898438,709.3300170898438,636600
2021-06-15,383.760009765625,384.5,381.55999755859375,383.9100036621094,383.1916809082031,1252000,112.45999908447266,112.5,111.55999755859375,111.88999938964844,111.4573974609375,3487300,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,129.44606018066406,62746300,707.5999755859375,710.969970703125,696.8699951171875,701.780029296875,701.780029296875,510700
2021-06-16,384.3999938964844,386.44000244140625,377.1199951171875,379.4100036621094,378.7001037597656,1801700,112.41999816894531,112.56999969482422,110.19999694824219,111.36000061035156,110.92945098876953,4822000,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,129.95529174804688,91815000,706.0499877929688,709.969970703125,693.7000122070312,699.0499877929688,699.0499877929688,590900
2021-06-17,380.3800048828125,386.4700012207031,379.2099914550781,384.75,384.0301208496094,1686500,111.0,111.94999694824219,110.70999908447266,111.38999938964844,110.9593276977539,4008500,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,131.59283447265625,96721700,691.3599853515625,704.530029296875,691.0999755859375,698.8300170898438,698.8300170898438,746700
2021-06-18,384.75,384.9100036621094,380.29998779296875,380.8800048828125,380.1673583984375,3415700,110.73999786376953,110.75,109.26000213623047,109.69999694824219,109.27586364746094,7024400,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,130.26483154296875,108953300,685.3499755859375,687.2000122070312,668.5700073242188,671.0700073242188,671.0700073242188,1669900
2021-06-21,382.25,387.6499938964844,380.55999755859375,386.79998779296875,386.0762634277344,1631600,110.0,111.37000274658203,109.68000030517578,110.97000122070312,110.54095458984375,5628500,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,132.10208129882812,79663300,678.5,681.9500122070312,672.4000244140625,680.6500244140625,680.6500244140625,565500
2021-06-22,387.0199890136719,392.5,386.55999755859375,392.17999267578125,391.4461975097656,1934800,111.06999969482422,112.26000213623047,110.5999984741211,111.8499984741211,111.41754913330078,3583500,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,133.77955627441406,74783600,680.489990234375,687.5700073242188,676.260009765625,685.8099975585938,685.8099975585938,542200
2021-06-23,393.0,393.44000244140625,390.5899963378906,391.9700012207031,391.2366027832031,1538000,111.27999877929688,111.97000122070312,111.13999938964844,111.55999755859375,111.12866973876953,3552100,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,133.49998474121094,60214200,686.530029296875,689.22998046875,679.5499877929688,681.6500244140625,681.6500244140625,523400
2021-06-24,393.4200134277344,395.5,391.79998779296875,392.07000732421875,391.33642578125,1487300,111.77999877929688,112.91000366210938,111.77999877929688,111.98999786376953,111.5570068359375,3840000,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,133.21041870117188,68711000,691.6699829101562,697.9600219726562,690.6699829101562,695.0,695.0,469400
2021-06-25,392.9700012207031,394.54998779296875,391.25,394.510009765625,393.7718505859375,2056100,112.75,113.22000122070312,112.22000122070312,113.04000091552734,112.60295104980469,12171200,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,132.91087341308594,70783700,693.9299926757812,695.5599975585938,685.969970703125,686.2100219726562,686.2100219726562,431200
2021-06-28,395.0,397.4200134277344,393.1300048828125,396.5400085449219,395.7980651855469,1645500,112.93000030517578,113.05000305175781,111.44999694824219,112.23999786376953,111.80604553222656,4546600,133.41000366210938,135.25,133.35000610351562,134.77999877929688,134.578369140625,62111300,698.9299926757812,705.7999877929688,698.6699829101562,704.1099853515625,704.1099853515625,623900
2021-06-29,396.29998779296875,399.44000244140625,395.4700012207031,398.7900085449219,398.0438537597656,1523600,112.06999969482422,112.69000244140625,111.52999877929688,112.2699966430664,111.83592224121094,3789500,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,136.1260528564453,64556100,699.9500122070312,705.27001953125,698.2000122070312,703.6799926757812,703.6799926757812,400000
2021-06-30,397.9700012207031,400.4700012207031,395.0,395.6700134277344,394.9296875,2031700,112.33999633789062,112.58999633789062,111.2699966430664,111.80999755859375,111.3777084350586,6759100,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,136.75511169433594,63261400,694.5999755859375,696.5700073242188,686.5900268554688,690.8400268554688,690.8400268554688,767500
2021-07-01,396.29998779296875,397.69000244140625,393.8800048828125,394.5299987792969,393.79180908203125,1523400,111.94999694824219,113.48999786376953,111.80999755859375,113.41000366210938,112.97152709960938,4810600,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,137.0646514892578,52485800,687.239990234375,691.6799926757812,674.530029296875,679.3099975585938,679.3099975585938,997500
2021-07-02,396.2099914550781,400.7699890136719,396.1099853515625,398.94000244140625,398.1935729980469,1676600,113.97000122070312,115.30000305175781,113.70999908447266,114.97000122070312,114.5254898071289,4722000,137.89999389648438,140.0,137.75,139.9600067138672,139.75062561035156,78852600,688.489990234375,689.8699951171875,683.7000122070312,687.5399780273438,687.5399780273438,449700
2021-07-06,399.8399963378906,401.3999938964844,397.1099853515625,398.8599853515625,398.11370849609375,2113100,115.08000183105469,115.8499984741211,114.31999969482422,115.7300033569336,115.28255462646484,5294700,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,141.8075408935547,108181800,689.4400024414062,693.5499877929688,676.7000122070312,685.8699951171875,685.8699951171875,788700
2021-07-07,399.20001220703125,406.1199951171875,399.20001220703125,404.67999267578125,403.9228210449219,2308600,115.87999725341797,117.7699966430664,115.6500015258789,117.13999938964844,116.68709564208984,5382300,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,144.35372924804688,104911600,694.0399780273438,695.719970703125,684.3699951171875,690.1799926757812,690.1799926757812,442900
2021-07-08,403.5,408.6400146484375,403.1600036621094,407.1499938964844,406.38818359375,2235500,115.44999694824219,116.76000213623047,115.23999786376953,115.98999786376953,115.54154205322266,4486100,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,143.0257110595703,105575500,670.97998046875,675.5999755859375,664.8300170898438,673.6900024414062,673.6900024414062,849400
2021-07-09,408.54998779296875,414.0,407.5899963378906,412.3699951171875,411.5984191894531,2304200,116.05999755859375,117.73999786376953,116.0,117.47000122070312,117.01582336425781,3533600,142.75,145.64999389648438,142.64999389648438,145.11000061035156,144.89291381835938,99890800,683.969970703125,693.0,678.9299926757812,691.3599853515625,691.3599853515625,583600
2021-07-12,414.0400085449219,414.3500061035156,404.5299987792969,407.8800048828125,407.1168518066406,2491300,117.75,118.77999877929688,117.38999938964844,118.45999908447266,118.00199890136719,5683400,146.2100067138672,146.32000732421875,144.0,144.5,144.28382873535156,76299700,700.0,708.510009765625,699.1699829101562,707.8099975585938,707.8099975585938,618500
