Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,MACD_Hist,BBANDS_Middle_Band,RSI_5,High,ADX,ADX_fluc_pctg,Historic Deaths,MACD_Signal,Historic Cases,AROON_Up,ROC_10_polarize,BBANDS_width,Open,Chaikin_AD,BBANDS_Upper_Band,STOCH_SlowK_min_max,MACD,MACD_polarize,STOCH_SlowD,Case 7-Day Moving Avg,RSI_5_polarize,Dividends,Death 7-Day Moving Avg,New Cases,daily_trend,Close_Change_pctg,SMA_10_fluc_pctg,CCI_20_polarize,STOCH_SlowK,STOCH_SlowK_fluc_pctg,STOCH_SlowD_fluc_pctg,SMA_10_min_max,STOCH_SlowD_min_max,AROON_Down_min_max,AROON_Up_min_max,AROON_polarize
JCTCF,2020-11-02,1300.0,8.89999962,8.14999962,1.0,-0.1592,9.454,26.0246,9.05000019,43.1356,-0.05306578,0.0,0.5895,0.0,50.0,1,2.0064,8.14999962,-2330348.6911,10.4572,0.128944,0.4303,1,10.0619,88004.0,1,0.0,924.0,87393.0,0.0,-0.00447427,-0.00930743,0,12.8944,0.49144073,-0.2076433,0.68228581,0.100619,0.071429,0.5,1
JCTCF,2020-11-03,4300.0,9.39999962,8.90999985,0.0,-0.1634,9.346,45.2026,9.44999981,39.6235,-0.08141999,0.0,0.5487,0.0,42.8571,1,1.7584,8.90999985,-2326837.654,10.2252,0.319966,0.3853,1,17.8455,91530.0,0,0.0,954.0,104611.0,0.0,0.05617978,-0.00939487,0,31.9966,1.4814338,0.77357159,0.66876788,0.178455,0.0,0.428571,1
JCTCF,2020-11-04,900.0,9.60000038,9.27000046,0.0,-0.15,9.241,51.3566,9.60000038,36.0034,-0.09136245,0.0,0.5112,0.0,35.7143,1,1.0943,9.27000046,-2325922.654,9.7882,0.570869,0.3611,1,33.9926,96236.0,0,0.0,996.0,120649.0,0.0,0.02127668,-0.0140263,0,57.0869,0.78415519,0.90482755,0.64877556,0.339926,0.857143,0.357143,-1
JCTCF,2020-11-05,0.0,9.60000038,9.60000038,0.0,-0.1384,9.2861,51.3566,9.60000038,32.7452,-0.09049701,0.0,0.4766,0.0,28.5714,1,1.2302,9.60000038,-2325922.654,9.9012,0.795742,0.3381,1,56.2192,101426.0,0,0.0,1010.0,129867.0,0.0,0.0,-0.01269693,0,79.5742,0.39391349,0.65386584,0.63093188,0.562192,0.785714,0.285714,-1
JCTCF,2020-11-06,1200.0,9.5,9.39999962,0.0,-0.1343,9.3981,47.3119,9.75,30.4495,-0.07010799,0.0,0.443,0.0,21.4286,1,1.0372,9.39999962,-2326445.3041,9.9167,0.865947,0.3087,1,74.4186,107325.0,0,0.0,1059.0,140268.0,0.0,-0.01041671,-0.01579325,0,86.5947,0.08822583,0.32372214,0.6090186,0.744186,0.714286,0.214286,-1
JCTCF,2020-11-09,900.0,9.23999977,9.23999977,0.0,-0.1452,9.4666,37.3515,9.5,28.8868,-0.05132104,0.0,0.4067,0.0,14.2857,1,0.5332,9.5,-2327364.3041,9.7332,0.747383,0.2615,1,80.3024,123064.0,0,0.0,1145.0,124754.0,0.0,-0.02736845,-0.01424403,0,74.7383,-0.13691831,0.07906357,0.589567,0.803024,0.642857,0.142857,-1
JCTCF,2020-11-10,1000.0,9.18000031,9.10000038,0.0,-0.1521,9.4226,35.1131,9.34000015,27.9328,-0.03302546,466.0,0.3687,0.0,7.1429,1,0.7084,9.10000038,-2327679.5729,9.7768,0.455285,0.2166,1,68.9538,130327.0,0,0.0,1171.0,155448.0,0.0,-0.00649345,-0.00803357,0,45.5285,-0.39082773,-0.1413233,0.57875265,0.689538,0.571429,0.071429,-1
JCTCF,2020-11-11,200.0,9.10000038,8.73999977,1.0,-0.1569,9.3236,32.033,9.10000038,28.1206,0.00672328,0.0,0.3294,0.0,0.0,1,0.7633,8.73999977,-2327466.5729,9.7052,0.292681,0.1726,1,49.8449,136248.0,0,0.0,1202.0,162098.0,0.0,-0.00871459,-0.01086922,0,29.2681,-0.35714772,-0.27712613,0.56423866,0.498449,0.5,0.0,-1
JCTCF,2020-11-12,300.0,8.80000019,8.80000019,0.0,-0.1738,9.1645,22.7075,9.10000038,28.2897,0.00601339,0.0,0.286,0.0,0.0,-1,0.9051,9.10000038,-2327763.5729,9.6171,0.180193,0.1121,1,30.9386,141834.0,1,0.0,1224.0,168971.0,0.0,-0.03296705,-0.00614072,0,18.0193,-0.38433653,-0.3793026,0.55612789,0.309386,0.428571,0.0,-1
JCTCF,2020-11-13,7500.0,9.28999996,9.25,-1.0,-0.1467,9.1225,51.5217,9.48999977,26.5223,-0.06247504,0.0,0.2493,0.0,0.0,-1,0.6935,9.48999977,-2332740.2396,9.4693,0.380186,0.1026,1,28.4353,148211.0,0,0.0,1227.0,184907.0,0.0,0.05568179,0.00379391,0,38.0186,1.10988218,-0.08091187,0.56110819,0.284353,0.357143,0.0,-1
JCTCF,2020-11-16,66700.0,9.48999977,9.15999985,-1.0,-0.1117,9.1714,59.1742,9.68999958,24.0776,-0.09217526,0.0,0.2214,0.0,0.0,-1,0.9066,9.48999977,-2316894.823,9.6247,0.523606,0.1097,1,36.1329,161034.0,0,0.0,1345.0,151216.0,0.0,0.0215285,0.00633889,0,52.3606,0.37723641,0.27070578,0.56946085,0.361329,0.285714,0.0,-1
JCTCF,2020-11-17,25600.0,9.42000008,8.96000004,0.0,-0.0902,9.2192,55.3975,9.60000038,22.656,-0.05904243,0.0,0.1988,0.0,0.0,-1,0.9906,9.35000038,-2305777.8636,9.7145,0.742353,0.1086,1,54.8715,163682.0,0,0.0,1399.0,173982.0,100.0,-0.00737615,0.00020388,0,74.2353,0.41777023,0.51860216,0.56973121,0.548715,0.214286,0.0,-1
JCTCF,2020-11-18,5300.0,9.10000038,8.80000019,0.0,-0.0942,9.2192,40.3268,9.28999996,21.9718,-0.03019951,0.0,0.1753,0.0,0.0,-1,0.9906,9.27000046,-2304588.9657,9.7145,0.613661,0.0811,1,62.654,167096.0,0,0.0,1454.0,185997.0,0.0,-0.03397024,-0.00531065,0,61.3661,-0.17335688,0.14183137,0.56268765,0.62654,0.142857,0.0,-1
JCTCF,2020-11-19,3800.0,9.28999996,9.14000034,0.0,-0.0813,9.3172,50.3731,9.28999996,21.3559,-0.02803139,0.0,0.155,0.0,35.7143,-1,0.5304,9.14999962,-2300818.9657,9.5824,0.534906,0.0737,1,63.0307,171203.0,0,0.0,1536.0,197718.0,0.0,0.02087907,-0.00328969,0,53.4906,-0.12833633,0.00601239,0.55834768,0.630307,0.071429,0.357143,1
JCTCF,2020-11-20,9000.0,9.28999996,8.88000011,1.0,-0.0705,9.3167,50.2283,9.28999996,21.7862,0.020149,0.0,0.1373,0.0,28.5714,-1,0.5308,8.88000011,-2291861.9657,9.5821,0.479106,0.0669,1,54.2558,173390.0,0,0.0,1625.0,200215.0,0.0,0.0,-0.00230497,0,47.9106,-0.10431739,-0.13921629,0.55531682,0.542558,0.0,0.285714,1
JCTCF,2020-11-23,6400.0,9.01000023,8.89999962,1.0,-0.0787,9.222,36.4489,9.28999996,22.1266,0.01562457,0.0,0.1177,0.0,21.4286,-1,0.5824,9.28999996,-2294598.4135,9.5132,0.455569,0.0389,1,48.986,178610.0,0,0.0,1749.0,162791.0,0.0,-0.03013991,-0.00248384,0,45.5569,-0.04912692,-0.09712879,0.55205828,0.48986,0.428571,0.214286,-1
JCTCF,2020-11-24,2200.0,8.80000019,8.80000019,0.0,-0.0945,9.0982,28.7539,8.96000004,22.8252,0.03157286,0.0,0.094,0.0,14.2857,-1,0.7345,8.96000004,-2296795.4135,9.4654,0.271797,-0.0005,-1,40.2157,179685.0,1,0.0,1796.0,181504.0,0.0,-0.02330744,-0.00413192,1,27.1797,-0.40339005,-0.17903687,0.54665111,0.402157,0.357143,0.142857,-1
JCTCF,2020-11-25,3400.0,9.10000038,9.03999996,0.0,-0.0811,9.0982,48.02,9.17000008,22.0305,-0.03481678,0.0,0.0738,0.0,7.1429,-1,0.7345,9.13000011,-2297094.5807,9.4654,0.291102,-0.0074,-1,33.9489,182183.0,0,0.0,1855.0,203481.0,0.0,0.03409093,0.0,0,29.1102,0.07102727,-0.15582969,0.54665111,0.339489,0.285714,0.071429,-1
JCTCF,2020-11-27,2900.0,8.89999962,8.80000019,0.0,-0.0819,9.0202,39.1889,9.23999977,22.3489,0.01445269,0.0,0.0533,0.0,0.0,-1,0.671,9.23999977,-2298700.3988,9.3557,0.269469,-0.0286,-1,27.7456,171223.0,0,0.0,1794.0,167378.0,0.0,-0.0219781,0.00109186,0,26.9469,-0.07431416,-0.18272462,0.54807405,0.277456,0.214286,0.0,-1
JCTCF,2020-11-30,400.0,8.89999962,8.89999962,0.0,-0.0786,8.9427,39.1889,9.0,22.6355,0.0128239,0.0,0.0336,0.0,35.7143,-1,0.4148,9.0,-2299133.3988,9.1501,0.336836,-0.045,-1,29.9136,164176.0,0,0.0,1835.0,159070.0,0.0,0.0,-0.0042536,0,33.6836,0.24999907,0.07813852,0.54252458,0.299136,0.142857,0.357143,1
JCTCF,2020-12-01,4100.0,8.76000023,8.75,0.0,-0.0814,8.8927,32.7674,8.89999962,23.5341,0.0396987,0.0,0.0133,0.0,28.5714,-1,0.4676,8.89999962,-2302476.8187,9.1265,0.143986,-0.0682,-1,25.0097,167922.0,0,0.0,1899.0,207728.0,0.0,-0.01573027,-0.00793016,1,14.3986,-0.57253381,-0.16393547,0.53222249,0.250097,0.071429,0.285714,1
JCTCF,2020-12-02,1300.0,8.77999973,8.72000027,0.0,-0.078,8.8887,34.3833,8.77999973,24.4706,0.03979332,0.0,-0.0062,0.0,21.4286,-1,0.4812,8.77999973,-2301180.8187,9.1293,0.115081,-0.0843,-1,19.8634,171456.0,0,0.0,1974.0,228221.0,0.0,0.00228305,-0.00705508,1,11.5081,-0.20074868,-0.20577216,0.5231299,0.198634,1.0,0.214286,-1
JCTCF,2020-12-03,7000.0,8.76000023,8.64999962,1.0,-0.073,8.8207,33.1681,8.80000019,25.6234,0.04710959,0.0,-0.0245,0.0,14.2857,-1,0.2603,8.64999962,-2297926.4765,8.9509,0.10986,-0.0975,-1,12.2976,183939.0,0,0.0,2132.0,241213.0,0.0,-0.00227785,-0.00378055,1,10.986,-0.04536805,-0.38089149,0.5182919,0.122976,1.0,0.142857,-1
JCTCF,2020-12-04,13000.0,9.10000038,8.76000023,-1.0,-0.0441,8.8607,61.8335,9.60000038,24.4733,-0.04488475,0.0,-0.0355,0.0,7.1429,-1,0.5212,8.76000023,-2300340.8359,9.1213,0.259204,-0.0796,-1,16.1382,194466.0,0,0.0,2255.0,241069.0,0.0,0.0388128,-0.00212068,0,25.9204,1.35940288,0.31230484,0.51558831,0.161382,0.928571,0.071429,-1
JCTCF,2020-12-07,9100.0,8.93999958,8.80000019,-1.0,-0.0336,8.8687,49.3758,9.21000004,23.4381,-0.04229916,0.0,-0.0439,0.0,0.0,-1,0.5346,8.88000011,-2303212.539,9.136,0.322949,-0.0775,-1,23.0671,213617.0,0,0.0,2477.0,185686.0,0.0,-0.0175825,-0.00388126,0,32.2949,0.24592599,0.42934776,0.51065071,0.230671,0.857143,0.0,-1
JCTCF,2020-12-08,9600.0,8.97000027,8.93000031,0.0,-0.0229,8.91,51.6585,9.15999985,22.5065,-0.03974725,0.0,-0.0496,0.0,0.0,-1,0.506,8.94999981,-2309583.143,9.163,0.373581,-0.0725,-1,31.8578,216851.0,0,0.0,2519.0,230369.0,0.0,0.00335578,-0.00048284,0,37.3581,0.15678017,0.38109255,0.51003885,0.318578,0.785714,0.0,-1
JCTCF,2020-12-09,10500.0,9.05000019,8.80000019,-1.0,-0.0094,8.964,57.975,9.21000004,20.7908,-0.07623131,0.0,-0.052,0.0,78.5714,-1,0.4668,8.80000019,-2307124.6368,9.1974,0.35596,-0.0614,-1,35.083,217619.0,0,0.0,2608.0,233595.0,0.0,0.00891861,0.00280855,0,35.596,-0.04716782,0.10123737,0.5135962,0.35083,0.714286,0.785714,1
JCTCF,2020-12-10,4400.0,9.05000019,9.05000019,-1.0,-0.0,9.022,57.975,9.60000038,21.1838,0.01890259,0.0,-0.052,0.0,100.0,-1,0.2338,9.09000015,-2311547.6368,9.1389,0.368833,-0.052,-1,36.6125,215263.0,0,0.0,2601.0,224719.0,0.0,0.0,-0.00056014,0,36.8833,0.03616418,0.04359661,0.51288473,0.366125,0.642857,1.0,1
JCTCF,2020-12-11,4500.0,9.05000019,8.94999981,-1.0,0.0063,9.012,57.975,9.14000034,20.8586,-0.01535135,0.0,-0.0504,0.0,92.8571,1,0.19,9.0,-2311324.8677,9.107,0.36022,-0.0441,-1,36.1671,217118.0,0,0.0,2704.0,254055.0,0.0,0.0,0.00168135,0,36.022,-0.02335203,-0.01216524,0.51501914,0.361671,0.571429,0.928571,1
JCTCF,2020-12-14,5500.0,9.05000019,8.89999962,1.0,0.0104,9.034,57.975,9.05000019,20.2016,-0.0314978,0.0,-0.0478,0.0,85.7143,-1,0.128,8.89999962,-2305776.8677,9.098,0.323413,-0.0374,-1,35.0822,220361.0,0,0.0,2780.0,190929.0,0.0,0.0,0.00167853,0,32.3413,-0.10217922,-0.02999688,0.51715355,0.350822,0.5,0.857143,1
JCTCF,2020-12-15,8200.0,9.02999973,8.89999962,1.0,0.0116,9.046,53.6929,9.14999962,20.1345,-0.00332152,0.0,-0.0449,0.0,78.5714,-1,0.032,9.14999962,-2305449.0277,9.062,0.304167,-0.0332,-1,32.9267,215793.0,0,0.0,2816.0,198394.0,0.0,-0.00221,0.0029716,0,30.4167,-0.05950905,-0.06144141,0.52093857,0.329267,0.428571,0.785714,1
JCTCF,2020-12-16,1300.0,8.85999966,8.85999966,0.0,0.0013,9.008,30.084,8.85999966,19.7194,-0.02061636,0.0,-0.0446,0.0,71.4286,-1,0.2976,8.85999966,-2304167.0277,9.1568,0.202237,-0.0432,-1,27.6606,216500.0,0,0.0,2817.0,238544.0,0.0,-0.01882614,0.00089107,0,20.2237,-0.33511196,-0.15993404,0.52207692,0.276606,0.357143,0.714286,1
JCTCF,2020-12-17,3600.0,8.76000023,8.76000023,0.0,-0.0112,8.95,22.7339,8.89999962,18.5912,-0.05721269,0.0,-0.0473,0.0,64.2857,-1,0.4754,8.82999992,-2307773.0277,9.1877,0.09807,-0.0585,-1,20.1491,219128.0,1,0.0,2902.0,243115.0,0.0,-0.01128662,0.0,1,9.807,-0.5150739,-0.27155955,0.52207692,0.201491,0.285714,0.642857,1
JCTCF,2020-12-18,2300.0,8.77000046,8.77000046,0.0,-0.0173,8.894,25.0236,8.85999966,17.5758,-0.05461724,0.0,-0.0517,0.0,57.1429,-1,0.4974,8.85999966,-2310065.0277,9.1427,0.010784,-0.069,-1,10.3697,217114.0,1,0.0,2859.0,239956.0,0.0,0.00114158,-0.00367238,0,1.0784,-0.89003773,-0.4853517,0.51738122,0.103697,0.214286,0.571429,1
JCTCF,2020-12-21,5100.0,8.68000031,8.68000031,0.0,-0.0256,8.82,18.7669,8.80000019,15.8952,-0.09562011,0.0,-0.0581,0.0,50.0,-1,0.478,8.80000019,-2315195.0277,9.059,0.008547,-0.0837,-1,3.9134,210606.0,1,0.0,2970.0,170939.0,0.0,-0.01026227,-0.00290405,1,0.8547,-0.20743694,-0.62261203,0.51368157,0.039134,0.142857,0.5,1
JCTCF,2020-12-22,7900.0,8.89000034,8.89000034,-1.0,-0.0155,8.792,53.0245,8.97000027,15.665,-0.01448236,0.0,-0.0619,0.0,42.8571,-1,0.3008,8.89000034,-2323055.0277,8.9424,0.249926,-0.0774,-1,8.9752,210418.0,0,0.0,3007.0,197080.0,0.0,0.02419355,-0.00089616,0,24.9926,28.24137124,1.29345326,0.51254322,0.089752,0.071429,0.428571,1
JCTCF,2020-12-23,1600.0,8.92000008,8.77999973,0.0,-0.0058,8.804,56.3143,8.92000008,14.4521,-0.07742739,0.0,-0.0634,0.0,35.7143,1,0.3548,8.85000038,-2321487.0277,8.9814,0.517241,-0.0693,-1,25.8572,211090.0,0,0.0,2996.0,243247.0,0.0,0.00337455,-0.00145756,0,51.7241,1.06957659,1.88096087,0.5106934,0.258572,0.0,0.357143,1
JCTCF,2020-12-24,14400.0,8.57999992,8.57999992,0.0,-0.0206,8.768,28.2683,8.81999969,14.1334,-0.02205216,0.0,-0.0686,0.0,28.5714,-1,0.5094,8.81999969,-2335931.0277,9.0227,0.517241,-0.0892,-1,42.8136,207523.0,1,0.0,2979.0,218145.0,0.0,-0.03811661,-0.00527734,1,51.7241,0.0,0.65577093,0.50400558,0.428136,1.0,0.285714,-1
JCTCF,2020-12-28,12500.0,8.5,8.26000023,1.0,-0.0333,8.714,24.6567,8.72000027,15.6814,0.10952779,0.0,-0.0769,0.0,21.4286,-1,0.6652,8.59000015,-2335318.6342,9.0466,0.388538,-0.1102,-1,47.434,180222.0,1,0.0,2849.0,187494.0,0.0,-0.009324,-0.00620838,1,38.8538,-0.24882598,0.10791898,0.4961794,0.47434,1.0,0.214286,-1
JCTCF,2020-12-29,1300.0,8.51000023,8.47999954,0.0,-0.0384,8.6791,25.4749,8.51000023,17.0746,0.08884411,0.0,-0.0865,0.0,14.2857,-1,0.7474,8.51000023,-2334415.6342,9.0528,0.227934,-0.1249,-1,37.7905,183973.0,1,0.0,2924.0,223339.0,0.0,0.0011765,-0.00619037,1,22.7934,-0.41335468,-0.20330354,0.48842438,0.377905,0.928571,0.142857,-1
JCTCF,2020-12-30,6300.0,8.84000015,8.44999981,0.0,-0.0175,8.6691,59.1787,8.89999962,15.4814,-0.09330819,0.0,-0.0909,0.0,7.1429,1,0.7054,8.44999981,-2329810.3009,9.0218,0.520864,-0.1084,-1,37.9112,188688.0,0,0.0,3000.0,276251.0,0.0,0.0387779,-0.00217155,0,52.0864,1.28515272,0.00319392,0.48572079,0.379112,0.857143,0.071429,-1
JCTCF,2020-12-31,13200.0,8.78999996,8.75,0.0,-0.0057,8.6435,54.7383,8.92000008,14.1794,-0.08410092,0.0,-0.0923,0.0,0.0,1,0.5778,8.77000046,-2336477.3244,8.9324,0.676874,-0.098,-1,47.5224,197338.0,0,0.0,3061.0,278699.0,0.0,-0.00565613,-0.00077888,0,67.6874,0.29952156,0.25351875,0.48475319,0.475224,0.785714,0.0,-1
JCTCF,2021-01-04,13200.0,8.78999996,8.61999989,0.0,0.0027,8.6855,54.5252,8.78999996,13.4158,-0.05385277,0.0,-0.0916,0.0,14.2857,1,0.6012,8.75,-2323251.3244,8.9861,0.829293,-0.0889,-1,67.5677,225006.0,0,0.0,3243.0,197801.0,0.0,0.0,0.00034389,0,82.9293,0.22518076,0.4218074,0.48518007,0.675677,0.714286,0.142857,-1
JCTCF,2021-01-05,700.0,8.77999973,8.77999973,0.0,0.008,8.7415,53.2301,8.77999973,12.7285,-0.05123064,0.0,-0.0896,0.0,7.1429,-1,0.4792,8.77999973,-2323251.3244,8.9811,0.770406,-0.0816,-1,75.8858,228476.0,0,0.0,3238.0,247628.0,0.0,-0.00113768,0.00011459,0,77.0406,-0.07100868,0.12310764,0.48532237,0.758858,0.642857,0.071429,-1
JCTCF,2021-01-06,5300.0,8.76000023,8.65999985,1.0,0.0105,8.7924,50.2465,8.78999996,12.9607,0.01824253,0.0,-0.087,0.0,0.0,-1,0.1054,8.65999985,-2320407.709,8.8451,0.721577,-0.0765,-1,77.3759,231209.0,0,0.0,3264.0,295377.0,0.0,-0.00227785,0.00091662,0,72.1577,-0.06338087,0.01963608,0.48646072,0.773759,0.571429,0.0,-1
JCTCF,2021-01-07,5100.0,8.76000023,8.76000023,0.0,0.0124,8.7769,50.7126,8.78999996,13.1697,0.01612567,0.0,-0.0839,0.0,28.5714,-1,0.0535,8.78999996,-2325503.709,8.8037,0.612456,-0.0714,-1,70.148,232623.0,0,0.0,3316.0,288600.0,0.0,0.0,-0.0014538,0,61.2456,-0.15122572,-0.09341281,0.48465359,0.70148,0.5,0.285714,-1
JCTCF,2021-01-08,1900.0,8.77999973,8.77000046,0.0,0.0149,8.7745,54.1533,8.78999996,13.3578,0.01428279,0.0,-0.0802,0.0,21.4286,-1,0.0456,8.78999996,-2325503.709,8.7973,0.692139,-0.0653,-1,67.5391,243534.0,0,0.0,3427.0,293295.0,0.0,0.00228305,-0.00160495,0,69.2139,0.13010404,-0.03719137,0.48266147,0.675391,0.428571,0.214286,-1
JCTCF,2021-01-11,1200.0,8.80000019,8.80000019,-1.0,0.0176,8.7765,58.3545,8.82999992,13.0673,-0.02174759,0.0,-0.0757,0.0,14.2857,-1,0.0577,8.81000042,-2326715.709,8.8054,0.746791,-0.0581,-1,68.3795,252728.0,0,0.0,3589.0,191081.0,0.0,0.00227796,0.00252612,0,74.6791,0.07896102,0.01244316,0.48579194,0.683795,0.357143,0.142857,-1
JCTCF,2021-01-12,5800.0,8.94999981,8.67000008,-1.0,0.0287,8.8105,77.5989,9.18999958,13.8689,0.06134397,0.0,-0.0686,0.0,100.0,-1,0.2847,8.67000008,-2326308.3363,8.9529,0.770625,-0.0399,-1,73.6518,247387.0,-1,0.0,3639.0,210239.0,0.0,0.01704541,0.00515405,-1,77.0625,0.03191522,0.07710352,0.49219517,0.736518,0.285714,1.0,1
JCTCF,2021-01-13,9500.0,9.06000042,9.02999973,0.0,0.0418,8.8705,84.2644,9.06000042,14.5903,0.05201566,0.0,-0.0581,0.0,92.8571,1,0.4631,9.05000019,-2316818.3363,9.1021,0.706286,-0.0163,-1,74.1234,239527.0,-1,0.0,3646.0,240359.0,0.0,0.01229057,0.00632407,-1,70.6286,-0.08348938,0.0064031,0.50009249,0.741234,0.214286,0.928571,1
JCTCF,2021-01-14,4100.0,9.14000034,9.09000015,0.0,0.0534,8.946,87.6146,9.18000031,16.0693,0.10136872,0.0,-0.0448,0.0,85.7143,1,0.5644,9.14999962,-2316313.666,9.2282,0.732823,0.0087,1,73.6578,230912.0,-1,0.0,3628.0,228294.0,0.0,0.00883001,0.00339693,-1,73.2823,0.0375726,-0.00628142,0.50436131,0.736578,0.142857,0.857143,1
JCTCF,2021-01-15,33600.0,9.78999996,9.61999989,-1.0,0.0998,9.148,96.0835,10.39999962,21.2343,0.32142035,0.0,-0.0198,0.0,100.0,1,1.3626,9.61999989,-2335250.025,9.8293,0.765974,0.08,1,73.5027,221815.0,-1,0.0,3577.0,229621.0,0.0,0.07111593,0.0112622,-1,76.5974,0.04523739,-0.00210568,0.51856226,0.735027,0.071429,1.0,1
JCTCF,2021-01-19,5100.0,9.85000038,9.78999996,-1.0,0.1279,9.3588,96.388,10.15999985,25.8829,0.21891939,0.0,0.0122,584.0,92.8571,1,1.5342,9.81000042,-2338539.0861,10.1259,0.744506,0.1401,1,74.7767,193536.0,-1,0.0,3410.0,147309.0,0.0,0.00612875,0.01187328,-1,74.4506,-0.02802706,0.0173327,0.53370235,0.747767,0.0,0.928571,1
JCTCF,2021-01-20,12700.0,10.09000015,9.96000004,0.0,0.1538,9.5868,97.3394,10.11999989,30.0666,0.16163954,0.0,0.0506,0.0,85.7143,1,1.6425,10.11999989,-2330586.1755,10.4081,0.701367,0.2044,1,73.7282,186857.0,-1,0.0,3391.0,193604.0,0.0,0.02436546,0.01444688,-1,70.1367,-0.05794312,-0.01402175,0.55234287,0.737282,0.071429,0.857143,1
JCTCF,2021-01-21,3600.0,9.93999958,9.89999962,0.0,0.1519,9.7628,80.488,10.09000015,33.2394,0.10552573,0.0,0.0886,0.0,78.5714,1,1.309,10.09000015,-2332687.1755,10.4173,0.702201,0.2405,1,71.6024,182432.0,-1,0.0,3375.0,197321.0,0.0,-0.01486626,0.0128279,-1,70.2201,0.00118911,-0.02883293,0.56913357,0.716024,0.0,0.785714,1
JCTCF,2021-01-22,17400.0,9.85999966,9.63000011,1.0,0.1368,9.9068,72.1598,10.0,33.6657,0.01282514,0.0,0.1228,0.0,71.4286,1,0.4129,9.98999977,-2328441.8311,10.1133,0.576846,0.2596,1,66.0138,176890.0,-1,0.0,3381.0,190828.0,0.0,-0.00804828,0.01177456,-1,57.6846,-0.17851726,-0.07805046,0.58474323,0.660138,0.071429,0.714286,1
JCTCF,2021-01-25,10300.0,9.53999996,9.43999958,1.0,0.0987,9.8568,47.5562,9.80000019,32.6049,-0.03150982,0.0,0.1475,0.0,64.2857,1,0.7193,9.71000004,-2332929.8452,10.2165,0.365461,0.2462,1,54.8169,164151.0,0,0.0,3207.0,121798.0,0.0,-0.03245433,0.00806246,0,36.5461,-0.36644962,-0.16961454,0.59555758,0.548169,0.0,0.642857,1
JCTCF,2021-01-26,3000.0,9.39000034,9.39000034,0.0,0.0587,9.764,39.6374,9.53999996,31.2834,-0.04053072,0.0,0.1621,0.0,57.1429,1,1.0378,9.53999996,-2335945.8452,10.2829,0.149087,0.2208,1,36.3798,164086.0,0,0.0,3258.0,146852.0,0.0,-0.01572323,0.00620896,0,14.9087,-0.5920577,-0.33633971,0.60395293,0.363798,0.071429,0.571429,1
JCTCF,2021-01-27,2600.0,9.19999981,9.10999966,0.0,0.0169,9.586,31.3675,9.30000019,28.2264,-0.09771956,0.0,0.1664,0.0,50.0,1,1.117,9.30000019,-2336084.7926,10.1445,0.077135,0.1833,1,19.7227,159877.0,0,0.0,3176.0,164140.0,0.0,-0.02023435,0.00261468,0,7.7135,-0.48261753,-0.45786673,0.60751028,0.197227,0.0,0.5,1
JCTCF,2021-01-28,3200.0,9.26000023,9.19999981,0.0,-0.0078,9.45,36.5898,9.36999989,25.8784,-0.08318454,0.0,0.1644,0.0,42.8571,1,0.9438,9.19999981,-2336994.9186,9.9219,0.086798,0.1566,1,10.434,154209.0,0,0.0,3084.0,157644.0,0.0,0.00652178,0.00208629,0,8.6798,0.12527387,-0.47096493,0.61035616,0.10434,0.214286,0.428571,1
JCTCF,2021-01-29,500.0,9.26000023,9.26000023,0.0,-0.0244,9.33,36.5898,9.26000023,23.7652,-0.08165884,0.0,0.1583,0.0,35.7143,1,0.488,9.26000023,-2336994.9186,9.574,0.159791,0.1339,1,10.7908,149758.0,0,0.0,3007.0,159674.0,0.0,0.0,0.00124917,0,15.9791,0.84095256,0.0341959,0.61206369,0.107908,0.142857,0.357143,1
JCTCF,2021-02-01,6900.0,9.22000027,9.22000027,0.0,-0.0379,9.265,33.5942,9.36999989,22.576,-0.05003955,0.0,0.1488,0.0,28.5714,1,0.2678,9.35000038,-2343865.9186,9.3989,0.209936,0.111,1,15.2175,140838.0,0,0.0,2868.0,123164.0,0.0,-0.00431965,-0.00597813,0,20.9936,0.31381617,0.41022908,0.60388178,0.152175,0.071429,0.285714,1
JCTCF,2021-02-02,8100.0,9.28999996,9.25,-1.0,-0.0409,9.245,43.2701,9.64000034,22.9994,0.01875443,0.0,0.1386,0.0,21.4286,1,0.1314,9.5,-2350340.9442,9.3107,0.266957,0.0978,1,21.2228,136343.0,0,0.0,2773.0,115387.0,0.0,0.00759216,-0.00589903,0,26.6957,0.27161135,0.39463118,0.5958564,0.212228,0.0,0.214286,1
JCTCF,2021-02-03,7300.0,9.38000011,9.25,-1.0,-0.0363,9.2803,53.1371,9.55000019,23.3804,0.01656565,0.0,0.1295,0.0,14.2857,1,0.2153,9.25,-2351471.4602,9.388,0.327828,0.0932,1,26.824,129541.0,0,0.0,2726.0,116521.0,0.0,0.00968785,-0.00750171,0,32.7828,0.228018,0.2639237,0.58571083,0.26824,0.0,0.142857,1
JCTCF,2021-02-04,6900.0,9.80000019,9.56999969,-1.0,-0.0058,9.3883,77.2673,9.85000038,25.1039,0.07371559,0.0,0.1281,0.0,7.1429,1,0.85,9.72000027,-2347033.8174,9.8133,0.554158,0.1223,1,38.2981,124610.0,-1,0.0,2672.0,123127.0,0.0,0.04477613,-0.00148412,0,55.4158,0.69039252,0.427755,0.58371871,0.382981,0.0,0.071429,1
